Age,Number of Dependents,Number of Referrals,Monthly Charge,Family_Status,Discounted_Plan,City_Frequency,Senior Citizen_True,Married_True,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet,Online Security_Yes,Premium Tech Support_Yes,Contract_One Year,Contract_Two Year,Paperless Billing_Yes,Payment Method_Credit Card,Payment Method_Mailed Check,Churn_Label_Encoded,Charge_Segment,Age_Segment,City_Size_Category,City_Frequency_Category,City
47,2,3,71.35,1,0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Very Small,Very Low,Edwards
24,0,0,20.25,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,Low Spend (<40),Young (18-30),Very Small,Very Low,Independence
19,0,10,90.35,0,0,38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,High Spend (>80),Young (18-30),Large,High,Temecula
50,0,0,19.7,0,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Low Spend (<40),Middle-Aged (30-55),Very Small,Very Low,June Lake
22,0,0,19.85,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,Low Spend (<40),Young (18-30),Very Small,Very Low,Keeler
41,0,9,90.35,0,0,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,High Spend (>80),Middle-Aged (30-55),Very Small,Very Low,Lake Hughes
37,0,0,20.8,0,1,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,Low Spend (<40),Middle-Aged (30-55),Medium,Medium,Lancaster
56,0,6,66.85,0,0,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Lee Vining
30,0,2,19.9,0,1,4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,Low Spend (<40),Young (18-30),Very Small,Very Low,Littlerock
22,0,0,35.8,0,0,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,Low Spend (<40),Young (18-30),Very Small,Very Low,Llano
56,0,0,78.85,0,0,43,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,Mid Spend (40-80),Senior (55+),Large,High,Fallbrook
23,0,0,20.4,0,1,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Low Spend (<40),Young (18-30),Very Small,Very Low,Mammoth Lakes
45,0,0,74.25,0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Very Small,Very Low,Olancha
32,0,2,64.8,0,0,16,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Medium,Medium,Palmdale
63,0,0,20.45,0,1,16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,Low Spend (<40),Senior (55+),Medium,Medium,Palmdale
24,0,5,110.65,0,0,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,High Spend (>80),Young (18-30),Very Small,Very Low,Rosamond
59,3,6,40.3,1,0,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Tehachapi
20,0,7,107.0,0,0,4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,High Spend (>80),Young (18-30),Very Small,Very Low,Valyermo
30,0,4,73.35,0,0,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,Mid Spend (40-80),Young (18-30),Very Small,Very Low,Ahwahnee
45,2,10,44.8,1,0,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Very Small,Very Low,Auberry
54,6,5,54.75,1,0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Very Small,Very Low,Badger
48,0,0,40.6,0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Very Small,Very Low,Big Creek
40,0,5,55.3,0,0,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Very Small,Very Low,Cantua Creek
59,0,5,60.85,0,0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Caruthers
54,0,4,78.4,0,0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Very Small,Very Low,Chowchilla
53,0,0,69.65,0,0,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Medium,Medium,Clovis
46,0,1,59.85,0,0,8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Medium,Medium,Clovis
60,0,0,76.9,0,0,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Coarsegold
44,0,8,19.85,0,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,Low Spend (<40),Middle-Aged (30-55),Very Small,Very Low,Cutler
22,0,0,67.65,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,Mid Spend (40-80),Young (18-30),Very Small,Very Low,Del Rey
25,0,0,45.0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,Mid Spend (40-80),Young (18-30),Very Small,Very Low,Dinuba
38,0,2,64.2,0,0,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Very Small,Very Low,Dos Palos
24,0,0,81.7,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,High Spend (>80),Young (18-30),Very Small,Very Low,Dunlap
47,7,6,25.55,1,1,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Low Spend (<40),Middle-Aged (30-55),Very Small,Very Low,Firebaugh
21,3,4,20.0,1,1,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Low Spend (<40),Young (18-30),Very Small,Very Low,Fish Camp
39,0,7,23.8,0,1,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,Low Spend (<40),Middle-Aged (30-55),Very Small,Very Low,Helm
61,0,1,64.2,0,0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Hume
45,0,5,76.8,0,0,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Very Small,Very Low,Kingsburg
63,0,0,55.2,0,0,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Lakeshore
29,0,10,108.55,0,0,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,High Spend (>80),Young (18-30),Very Small,Very Low,Los Banos
55,0,9,25.25,0,1,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Low Spend (<40),Middle-Aged (30-55),Very Small,Very Low,North Fork
23,0,0,30.4,0,0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Low Spend (<40),Young (18-30),Very Small,Very Low,Oakhurst
23,0,0,84.6,0,0,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,High Spend (>80),Young (18-30),Very Small,Very Low,Orange Cove
37,3,10,103.7,1,0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Middle-Aged (30-55),Very Small,Very Low,Parlier
30,0,9,88.0,0,0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,High Spend (>80),Young (18-30),Very Small,Very Low,Prather
41,0,3,106.35,0,0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Middle-Aged (30-55),Very Small,Very Low,Raisin City
62,0,1,79.15,0,0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Raymond
37,0,0,103.1,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Middle-Aged (30-55),Very Small,Very Low,Reedley
38,0,0,63.95,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Very Small,Very Low,Riverdale
55,0,0,25.8,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,Low Spend (<40),Middle-Aged (30-55),Very Small,Very Low,Sanger
47,1,1,25.55,1,1,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,Low Spend (<40),Middle-Aged (30-55),Very Small,Very Low,Shaver Lake
35,3,2,44.85,1,0,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Very Small,Very Low,Sultana
44,1,9,25.05,1,1,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,Low Spend (<40),Middle-Aged (30-55),Very Small,Very Low,Tranquillity
46,0,7,74.1,0,0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Very Small,Very Low,Wishon
33,2,3,88.8,1,0,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Middle-Aged (30-55),Very Small,Very Low,Traver
47,0,0,71.4,0,0,61,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Large,High,Fresno
27,0,0,79.2,0,0,61,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,Mid Spend (40-80),Young (18-30),Large,High,Fresno
36,0,0,20.4,0,1,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,Low Spend (<40),Middle-Aged (30-55),Large,High,Fresno
44,0,7,105.0,0,0,61,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,High Spend (>80),Middle-Aged (30-55),Large,High,Fresno
59,0,0,30.85,0,0,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Low Spend (<40),Senior (55+),Large,High,Fresno
23,0,7,20.55,0,1,61,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,Low Spend (<40),Young (18-30),Large,High,Fresno
57,0,0,84.85,0,0,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Large,High,Fresno
54,0,7,33.15,0,0,61,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,Low Spend (<40),Middle-Aged (30-55),Large,High,Fresno
55,0,8,92.0,0,0,61,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,High Spend (>80),Middle-Aged (30-55),Large,High,Fresno
23,0,3,89.8,0,0,61,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,High Spend (>80),Young (18-30),Large,High,Fresno
57,2,9,115.8,1,0,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Medium,Medium,Salinas
63,0,0,85.15,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,High Spend (>80),Senior (55+),Medium,Medium,Salinas
50,0,0,24.85,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,Low Spend (<40),Middle-Aged (30-55),Medium,Medium,Salinas
63,0,0,64.35,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Mid Spend (40-80),Senior (55+),Medium,Medium,Salinas
32,0,0,20.5,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,Low Spend (<40),Middle-Aged (30-55),Medium,Medium,Salinas
22,0,0,86.05,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,High Spend (>80),Young (18-30),Very Small,Very Low,Carmel By The Sea
59,0,10,89.0,0,0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,High Spend (>80),Senior (55+),Very Small,Very Low,Carmel Valley
52,0,9,64.8,0,0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Very Small,Very Low,Chualar
63,0,0,19.8,0,1,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,Low Spend (<40),Senior (55+),Very Small,Very Low,Gonzales
53,1,2,93.4,1,0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,High Spend (>80),Middle-Aged (30-55),Very Small,Very Low,Greenfield
61,0,6,39.0,0,0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,Low Spend (<40),Senior (55+),Very Small,Very Low,Monterey
44,0,0,20.5,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,Low Spend (<40),Middle-Aged (30-55),Very Small,Very Low,Pacific Grove
44,1,0,26.4,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,Low Spend (<40),Middle-Aged (30-55),Very Small,Very Low,San Lucas
32,0,1,98.2,0,0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,High Spend (>80),Middle-Aged (30-55),Very Small,Very Low,Seaside
26,3,1,97.55,1,0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,High Spend (>80),Young (18-30),Very Small,Very Low,Soledad
63,1,0,19.95,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,Low Spend (<40),Senior (55+),Very Small,Very Low,Spreckels
33,2,0,99.7,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,High Spend (>80),Middle-Aged (30-55),Very Small,Very Low,Brisbane
25,0,0,34.8,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,Low Spend (<40),Young (18-30),Very Small,Very Low,Burlingame
48,0,0,60.15,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Medium,Medium,Daly City
29,0,0,64.75,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,Mid Spend (40-80),Young (18-30),Very Small,Very Low,Half Moon Bay
62,0,0,54.65,0,0,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Mid Spend (40-80),Senior (55+),Very Small,Very Low,La Honda
39,0,1,111.25,0,0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Middle-Aged (30-55),Very Small,Very Low,Menlo Park
19,0,1,35.8,0,0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,Low Spend (<40),Young (18-30),Very Small,Very Low,Atherton
42,0,0,20.05,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,Low Spend (<40),Middle-Aged (30-55),Very Small,Very Low,Portola Valley
23,3,1,91.2,1,0,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,High Spend (>80),Young (18-30),Very Small,Very Low,Moss Beach
37,3,1,89.3,1,0,12,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,High Spend (>80),Middle-Aged (30-55),Medium,Medium,Mountain View
56,0,1,81.2,0,0,16,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,High Spend (>80),Senior (55+),Medium,Medium,Redwood City
53,0,0,94.3,0,0,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,High Spend (>80),Middle-Aged (30-55),Medium,Medium,Redwood City
29,0,1,116.1,0,0,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,High Spend (>80),Young (18-30),Medium,Medium,Redwood City
33,0,0,105.55,0,0,16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,High Spend (>80),Middle-Aged (30-55),Medium,Medium,Redwood City
27,0,1,94.4,0,0,4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,High Spend (>80),Young (18-30),Very Small,Very Low,San Carlos
19,0,0,19.5,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Low Spend (<40),Young (18-30),Very Small,Very Low,San Gregorio
35,0,1,105.6,0,0,12,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,High Spend (>80),Middle-Aged (30-55),Medium,Medium,Sunnyvale
60,0,1,81.35,0,0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,High Spend (>80),Senior (55+),Medium,Medium,Sunnyvale
38,0,0,56.4,0,0,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Large,High,San Francisco
61,0,0,65.35,0,0,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,Mid Spend (40-80),Senior (55+),Large,High,San Francisco
26,3,0,19.95,0,1,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Low Spend (<40),Young (18-30),Large,High,San Francisco
29,0,0,111.25,0,0,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,High Spend (>80),Young (18-30),Large,High,San Francisco
40,1,1,106.1,1,0,104,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Middle-Aged (30-55),Large,High,San Francisco
42,0,0,20.05,0,1,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,Low Spend (<40),Middle-Aged (30-55),Large,High,San Francisco
22,2,1,25.2,1,1,104,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,Low Spend (<40),Young (18-30),Large,High,San Francisco
45,0,0,65.55,0,0,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Large,High,San Francisco
37,0,0,80.7,0,0,104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Middle-Aged (30-55),Large,High,San Francisco
48,0,0,104.55,0,0,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,High Spend (>80),Middle-Aged (30-55),Large,High,San Francisco
23,0,1,24.15,0,1,104,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Low Spend (<40),Young (18-30),Large,High,San Francisco
26,0,0,20.45,0,1,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Low Spend (<40),Young (18-30),Large,High,San Francisco
25,0,1,75.4,0,0,104,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Mid Spend (40-80),Young (18-30),Large,High,San Francisco
38,0,1,79.7,0,0,104,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Large,High,San Francisco
54,1,1,76.3,1,0,104,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Large,High,San Francisco
32,3,6,103.75,1,0,104,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,High Spend (>80),Middle-Aged (30-55),Large,High,San Francisco
